ano,mes,tipo_consumo,numero_consumidores,consumo,sigla,estado,regiao,pais,data,dataStr
2005,3,Outros,5331,8693.0,RR,Roraima,Norte,Brasil,2005-03-01,March/2005
2005,3,Outros,373961,280761.0,PR,Parana,Sul,Brasil,2005-03-01,March/2005
2005,3,Outros,81033,56085.0,PB,Paraiba,Nordeste,Brasil,2005-03-01,March/2005
2005,3,Outros,127633,79138.0,ES,Espirito Santo,Sudeste,Brasil,2005-03-01,March/2005
2005,3,Outros,159981,150665.0,PE,Pernambuco,Nordeste,Brasil,2005-03-01,March/2005
2005,3,Outros,232148,216837.0,SC,Santa Catarina,Sul,Brasil,2005-03-01,March/2005
2005,3,Outros,17570,53296.0,AL,Alagoas,Nordeste,Brasil,2005-03-01,March/2005
2005,4,Outros,12271,54528.0,AM,Amazonas,Norte,Brasil,2005-04-01,April/2005
2005,4,Outros,18458,36273.0,SE,Sergipe,Nordeste,Brasil,2005-04-01,April/2005
2005,4,Outros,70291,457387.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-04-01,April/2005
2005,4,Outros,11235,9647.0,AC,Acre,Norte,Brasil,2005-04-01,April/2005
2005,4,Outros,64543,28243.0,RO,Rondonia,Norte,Brasil,2005-04-01,April/2005
2005,4,Outros,2366,12149.0,AP,Amapa,Norte,Brasil,2005-04-01,April/2005
2005,4,Outros,62075,52440.0,MA,Maranhao,Nordeste,Brasil,2005-04-01,April/2005
2005,4,Outros,507773,375190.0,MG,Minas Gerais,Sudeste,Brasil,2005-04-01,April/2005
2005,4,Outros,230500,203571.0,BA,Bahia,Nordeste,Brasil,2005-04-01,April/2005
2005,4,Outros,5505,9667.0,RR,Roraima,Norte,Brasil,2005-04-01,April/2005
2005,4,Outros,30015,70008.0,PA,Para,Norte,Brasil,2005-04-01,April/2005
2005,4,Outros,12649,82753.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-04-01,April/2005
2005,4,Outros,69505,80980.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-04-01,April/2005
2005,4,Outros,63226,76229.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-04-01,April/2005
2005,4,Outros,43846,67325.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-04-01,April/2005
2005,4,Outros,147528,138616.0,GO,Goias,Centro-Oeste,Brasil,2005-04-01,April/2005
2005,4,Outros,81339,55579.0,PB,Paraiba,Nordeste,Brasil,2005-04-01,April/2005
2005,4,Outros,321808,1021197.0,SP,Sao Paulo,Sudeste,Brasil,2005-04-01,April/2005
2005,4,Outros,374478,291857.0,PR,Parana,Sul,Brasil,2005-04-01,April/2005
2005,4,Outros,220832,110591.0,CE,Ceara,Nordeste,Brasil,2005-04-01,April/2005
2005,4,Outros,35060,32068.0,PI,Piaui,Nordeste,Brasil,2005-04-01,April/2005
2005,4,Outros,160912,144651.0,PE,Pernambuco,Nordeste,Brasil,2005-04-01,April/2005
2005,4,Outros,232314,220259.0,SC,Santa Catarina,Sul,Brasil,2005-04-01,April/2005
2005,4,Outros,325205,376320.0,RS,Rio Grande do Sul,Sul,Brasil,2005-04-01,April/2005
2005,4,Outros,128216,80125.0,ES,Espirito Santo,Sudeste,Brasil,2005-04-01,April/2005
2005,4,Outros,17572,53574.0,AL,Alagoas,Nordeste,Brasil,2005-04-01,April/2005
2005,4,Outros,25995,21455.0,TO,Tocantins,Norte,Brasil,2005-04-01,April/2005
2005,5,Outros,161382,143241.0,PE,Pernambuco,Nordeste,Brasil,2005-05-01,May/2005
2005,5,Outros,128944,78422.0,ES,Espirito Santo,Sudeste,Brasil,2005-05-01,May/2005
2005,5,Outros,26675,23243.0,TO,Tocantins,Norte,Brasil,2005-05-01,May/2005
2005,5,Outros,70391,448772.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-05-01,May/2005
2005,5,Outros,17605,45459.0,AL,Alagoas,Nordeste,Brasil,2005-05-01,May/2005
2005,5,Outros,64844,28353.0,RO,Rondonia,Norte,Brasil,2005-05-01,May/2005
2005,5,Outros,233418,214951.0,BA,Bahia,Nordeste,Brasil,2005-05-01,May/2005
2005,5,Outros,509494,406188.0,MG,Minas Gerais,Sudeste,Brasil,2005-05-01,May/2005
2005,5,Outros,321673,985314.0,SP,Sao Paulo,Sudeste,Brasil,2005-05-01,May/2005
2005,5,Outros,18561,33699.0,SE,Sergipe,Nordeste,Brasil,2005-05-01,May/2005
2005,5,Outros,147923,160124.0,GO,Goias,Centro-Oeste,Brasil,2005-05-01,May/2005
2005,5,Outros,232557,205732.0,SC,Santa Catarina,Sul,Brasil,2005-05-01,May/2005
2005,5,Outros,63274,54402.0,MA,Maranhao,Nordeste,Brasil,2005-05-01,May/2005
2005,5,Outros,12533,52558.0,AM,Amazonas,Norte,Brasil,2005-05-01,May/2005
2005,5,Outros,5656,9168.0,RR,Roraima,Norte,Brasil,2005-05-01,May/2005
2005,5,Outros,2409,12546.0,AP,Amapa,Norte,Brasil,2005-05-01,May/2005
2005,5,Outros,11656,9845.0,AC,Acre,Norte,Brasil,2005-05-01,May/2005
2005,5,Outros,35152,33444.0,PI,Piaui,Nordeste,Brasil,2005-05-01,May/2005
2005,5,Outros,373209,277700.0,PR,Parana,Sul,Brasil,2005-05-01,May/2005
2005,5,Outros,63415,74153.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-05-01,May/2005
2005,5,Outros,12678,79389.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-05-01,May/2005
2005,5,Outros,70519,79352.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-05-01,May/2005
2005,5,Outros,222069,112785.0,CE,Ceara,Nordeste,Brasil,2005-05-01,May/2005
2005,5,Outros,80560,52886.0,PB,Paraiba,Nordeste,Brasil,2005-05-01,May/2005
2005,5,Outros,44351,67026.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-05-01,May/2005
2005,5,Outros,30181,72168.0,PA,Para,Norte,Brasil,2005-05-01,May/2005
2005,5,Outros,325621,333150.0,RS,Rio Grande do Sul,Sul,Brasil,2005-05-01,May/2005
2005,6,Outros,2408,12487.0,AP,Amapa,Norte,Brasil,2005-06-01,June/2005
2005,6,Outros,64913,67073.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-06-01,June/2005
2005,6,Outros,11990,11344.0,AC,Acre,Norte,Brasil,2005-06-01,June/2005
2005,6,Outros,35395,34168.0,PI,Piaui,Nordeste,Brasil,2005-06-01,June/2005
2005,6,Outros,12720,81666.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-06-01,June/2005
2005,6,Outros,27316,23005.0,TO,Tocantins,Norte,Brasil,2005-06-01,June/2005
2005,6,Outros,512775,416720.0,MG,Minas Gerais,Sudeste,Brasil,2005-06-01,June/2005
2005,6,Outros,71531,461942.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-06-01,June/2005
2005,6,Outros,12800,53242.0,AM,Amazonas,Norte,Brasil,2005-06-01,June/2005
2005,6,Outros,18719,33824.0,SE,Sergipe,Nordeste,Brasil,2005-06-01,June/2005
2005,6,Outros,237489,220037.0,BA,Bahia,Nordeste,Brasil,2005-06-01,June/2005
2005,6,Outros,130039,80259.0,ES,Espirito Santo,Sudeste,Brasil,2005-06-01,June/2005
2005,6,Outros,375114,273679.0,PR,Parana,Sul,Brasil,2005-06-01,June/2005
2005,6,Outros,17647,44603.0,AL,Alagoas,Nordeste,Brasil,2005-06-01,June/2005
2005,6,Outros,5716,9182.0,RR,Roraima,Norte,Brasil,2005-06-01,June/2005
2005,6,Outros,326640,315720.0,RS,Rio Grande do Sul,Sul,Brasil,2005-06-01,June/2005
2005,6,Outros,162019,137832.0,PE,Pernambuco,Nordeste,Brasil,2005-06-01,June/2005
2005,6,Outros,224205,112378.0,CE,Ceara,Nordeste,Brasil,2005-06-01,June/2005
2005,6,Outros,30346,71964.0,PA,Para,Norte,Brasil,2005-06-01,June/2005
2005,6,Outros,65227,56044.0,MA,Maranhao,Nordeste,Brasil,2005-06-01,June/2005
2005,6,Outros,148602,170557.0,GO,Goias,Centro-Oeste,Brasil,2005-06-01,June/2005
2005,6,Outros,45090,60365.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-06-01,June/2005
2005,6,Outros,232909,201340.0,SC,Santa Catarina,Sul,Brasil,2005-06-01,June/2005
2005,6,Outros,64652,29192.0,RO,Rondonia,Norte,Brasil,2005-06-01,June/2005
2005,6,Outros,322344,994263.0,SP,Sao Paulo,Sudeste,Brasil,2005-06-01,June/2005
2005,6,Outros,71307,81912.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-06-01,June/2005
2005,6,Outros,81737,52171.0,PB,Paraiba,Nordeste,Brasil,2005-06-01,June/2005
2005,7,Outros,374012,264787.0,PR,Parana,Sul,Brasil,2005-07-01,July/2005
2005,7,Outros,47163,68219.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-07-01,July/2005
2005,7,Outros,240895,228468.0,BA,Bahia,Nordeste,Brasil,2005-07-01,July/2005
2005,7,Outros,12845,54958.0,AM,Amazonas,Norte,Brasil,2005-07-01,July/2005
2005,7,Outros,233593,204546.0,SC,Santa Catarina,Sul,Brasil,2005-07-01,July/2005
2005,7,Outros,30454,73598.0,PA,Para,Norte,Brasil,2005-07-01,July/2005
2005,7,Outros,65175,66736.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-07-01,July/2005
2005,7,Outros,162804,133743.0,PE,Pernambuco,Nordeste,Brasil,2005-07-01,July/2005
2005,7,Outros,12739,81747.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-07-01,July/2005
2005,7,Outros,131076,78814.0,ES,Espirito Santo,Sudeste,Brasil,2005-07-01,July/2005
2005,7,Outros,12892,11178.0,AC,Acre,Norte,Brasil,2005-07-01,July/2005
2005,7,Outros,19002,32151.0,SE,Sergipe,Nordeste,Brasil,2005-07-01,July/2005
2005,7,Outros,5761,8914.0,RR,Roraima,Norte,Brasil,2005-07-01,July/2005
2005,7,Outros,35722,35520.0,PI,Piaui,Nordeste,Brasil,2005-07-01,July/2005
2005,7,Outros,82368,50266.0,PB,Paraiba,Nordeste,Brasil,2005-07-01,July/2005
2005,7,Outros,27655,24589.0,TO,Tocantins,Norte,Brasil,2005-07-01,July/2005
2005,7,Outros,323128,976502.0,SP,Sao Paulo,Sudeste,Brasil,2005-07-01,July/2005
2005,7,Outros,72109,91215.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-07-01,July/2005
2005,7,Outros,72660,439778.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-07-01,July/2005
2005,7,Outros,515318,424348.0,MG,Minas Gerais,Sudeste,Brasil,2005-07-01,July/2005
2005,7,Outros,66822,56981.0,MA,Maranhao,Nordeste,Brasil,2005-07-01,July/2005
2005,7,Outros,2426,12136.0,AP,Amapa,Norte,Brasil,2005-07-01,July/2005
2005,7,Outros,149475,177265.0,GO,Goias,Centro-Oeste,Brasil,2005-07-01,July/2005
2005,7,Outros,226777,117809.0,CE,Ceara,Nordeste,Brasil,2005-07-01,July/2005
2005,7,Outros,326854,309412.0,RS,Rio Grande do Sul,Sul,Brasil,2005-07-01,July/2005
2005,7,Outros,17774,46676.0,AL,Alagoas,Nordeste,Brasil,2005-07-01,July/2005
2005,7,Outros,65423,29428.0,RO,Rondonia,Norte,Brasil,2005-07-01,July/2005
2005,8,Outros,517831,436186.0,MG,Minas Gerais,Sudeste,Brasil,2005-08-01,August/2005
2005,8,Outros,17836,48065.0,AL,Alagoas,Nordeste,Brasil,2005-08-01,August/2005
2005,8,Outros,47163,68226.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-08-01,August/2005
2005,8,Outros,234178,200706.0,SC,Santa Catarina,Sul,Brasil,2005-08-01,August/2005
2005,8,Outros,12972,54838.0,AM,Amazonas,Norte,Brasil,2005-08-01,August/2005
2005,8,Outros,244455,222676.0,BA,Bahia,Nordeste,Brasil,2005-08-01,August/2005
2005,8,Outros,323569,991788.0,SP,Sao Paulo,Sudeste,Brasil,2005-08-01,August/2005
2005,8,Outros,229085,128064.0,CE,Ceara,Nordeste,Brasil,2005-08-01,August/2005
2005,8,Outros,12849,10771.0,AC,Acre,Norte,Brasil,2005-08-01,August/2005
2005,8,Outros,327910,312683.0,RS,Rio Grande do Sul,Sul,Brasil,2005-08-01,August/2005
2005,8,Outros,65877,65465.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-08-01,August/2005
2005,8,Outros,374614,264907.0,PR,Parana,Sul,Brasil,2005-08-01,August/2005
2005,8,Outros,72811,439608.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-08-01,August/2005
2005,8,Outros,5785,9229.0,RR,Roraima,Norte,Brasil,2005-08-01,August/2005
2005,8,Outros,28306,27186.0,TO,Tocantins,Norte,Brasil,2005-08-01,August/2005
2005,8,Outros,131957,78532.0,ES,Espirito Santo,Sudeste,Brasil,2005-08-01,August/2005
2005,8,Outros,65650,27634.0,RO,Rondonia,Norte,Brasil,2005-08-01,August/2005
2005,8,Outros,83124,52933.0,PB,Paraiba,Nordeste,Brasil,2005-08-01,August/2005
2005,8,Outros,12767,81224.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-08-01,August/2005
2005,8,Outros,36002,35978.0,PI,Piaui,Nordeste,Brasil,2005-08-01,August/2005
2005,8,Outros,19287,32501.0,SE,Sergipe,Nordeste,Brasil,2005-08-01,August/2005
2005,8,Outros,150175,193148.0,GO,Goias,Centro-Oeste,Brasil,2005-08-01,August/2005
2005,8,Outros,30761,70800.0,PA,Para,Norte,Brasil,2005-08-01,August/2005
2005,8,Outros,2433,11538.0,AP,Amapa,Norte,Brasil,2005-08-01,August/2005
2005,8,Outros,163407,146811.0,PE,Pernambuco,Nordeste,Brasil,2005-08-01,August/2005
2005,8,Outros,67558,60163.0,MA,Maranhao,Nordeste,Brasil,2005-08-01,August/2005
2005,8,Outros,72526,91577.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-08-01,August/2005
2005,9,Outros,48160,72439.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-09-01,September/2005
2005,9,Outros,67920,60710.0,MA,Maranhao,Nordeste,Brasil,2005-09-01,September/2005
2005,9,Outros,28374,26618.0,TO,Tocantins,Norte,Brasil,2005-09-01,September/2005
2005,9,Outros,2458,13727.0,AP,Amapa,Norte,Brasil,2005-09-01,September/2005
2005,9,Outros,36362,39398.0,PI,Piaui,Nordeste,Brasil,2005-09-01,September/2005
2005,9,Outros,73261,95438.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-09-01,September/2005
2005,9,Outros,164928,145806.0,PE,Pernambuco,Nordeste,Brasil,2005-09-01,September/2005
2005,9,Outros,5775,10080.0,RR,Roraima,Norte,Brasil,2005-09-01,September/2005
2005,9,Outros,31353,74088.0,PA,Para,Norte,Brasil,2005-09-01,September/2005
2005,9,Outros,83764,55415.0,PB,Paraiba,Nordeste,Brasil,2005-09-01,September/2005
2005,9,Outros,375365,269729.0,PR,Parana,Sul,Brasil,2005-09-01,September/2005
2005,9,Outros,230809,135496.0,CE,Ceara,Nordeste,Brasil,2005-09-01,September/2005
2005,9,Outros,248075,233643.0,BA,Bahia,Nordeste,Brasil,2005-09-01,September/2005
2005,9,Outros,325414,1053195.0,SP,Sao Paulo,Sudeste,Brasil,2005-09-01,September/2005
2005,9,Outros,521426,463437.0,MG,Minas Gerais,Sudeste,Brasil,2005-09-01,September/2005
2005,9,Outros,13126,59004.0,AM,Amazonas,Norte,Brasil,2005-09-01,September/2005
2005,9,Outros,328917,301343.0,RS,Rio Grande do Sul,Sul,Brasil,2005-09-01,September/2005
2005,9,Outros,17677,49071.0,AL,Alagoas,Nordeste,Brasil,2005-09-01,September/2005
2005,9,Outros,14042,11236.0,AC,Acre,Norte,Brasil,2005-09-01,September/2005
2005,9,Outros,73621,455767.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-09-01,September/2005
2005,9,Outros,234511,202511.0,SC,Santa Catarina,Sul,Brasil,2005-09-01,September/2005
2005,9,Outros,19581,34916.0,SE,Sergipe,Nordeste,Brasil,2005-09-01,September/2005
2005,9,Outros,66484,69554.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-09-01,September/2005
2005,9,Outros,151135,192056.0,GO,Goias,Centro-Oeste,Brasil,2005-09-01,September/2005
2005,9,Outros,12776,87994.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-09-01,September/2005
2005,9,Outros,65863,29553.0,RO,Rondonia,Norte,Brasil,2005-09-01,September/2005
2005,9,Outros,133201,81720.0,ES,Espirito Santo,Sudeste,Brasil,2005-09-01,September/2005
2005,10,Outros,2596,13738.0,AP,Amapa,Norte,Brasil,2005-10-01,October/2005
2005,10,Outros,328224,1026387.0,SP,Sao Paulo,Sudeste,Brasil,2005-10-01,October/2005
2005,10,Outros,73922,83824.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-10-01,October/2005
2005,10,Outros,134206,84153.0,ES,Espirito Santo,Sudeste,Brasil,2005-10-01,October/2005
2005,10,Outros,374998,266460.0,PR,Parana,Sul,Brasil,2005-10-01,October/2005
2005,10,Outros,233503,140357.0,CE,Ceara,Nordeste,Brasil,2005-10-01,October/2005
2005,10,Outros,49014,78010.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-10-01,October/2005
2005,10,Outros,152080,179129.0,GO,Goias,Centro-Oeste,Brasil,2005-10-01,October/2005
2005,10,Outros,5840,9680.0,RR,Roraima,Norte,Brasil,2005-10-01,October/2005
2005,10,Outros,84271,58532.0,PB,Paraiba,Nordeste,Brasil,2005-10-01,October/2005
2005,10,Outros,17796,52869.0,AL,Alagoas,Nordeste,Brasil,2005-10-01,October/2005
2005,10,Outros,19772,37758.0,SE,Sergipe,Nordeste,Brasil,2005-10-01,October/2005
2005,10,Outros,66460,30675.0,RO,Rondonia,Norte,Brasil,2005-10-01,October/2005
2005,10,Outros,74550,442651.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-10-01,October/2005
2005,10,Outros,329445,300114.0,RS,Rio Grande do Sul,Sul,Brasil,2005-10-01,October/2005
2005,10,Outros,251940,243614.0,BA,Bahia,Nordeste,Brasil,2005-10-01,October/2005
2005,10,Outros,525381,457361.0,MG,Minas Gerais,Sudeste,Brasil,2005-10-01,October/2005
2005,10,Outros,68413,61041.0,MA,Maranhao,Nordeste,Brasil,2005-10-01,October/2005
2005,10,Outros,234985,208700.0,SC,Santa Catarina,Sul,Brasil,2005-10-01,October/2005
2005,10,Outros,13402,57973.0,AM,Amazonas,Norte,Brasil,2005-10-01,October/2005
2005,10,Outros,31832,75035.0,PA,Para,Norte,Brasil,2005-10-01,October/2005
2005,10,Outros,12893,89783.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-10-01,October/2005
2005,10,Outros,36602,41127.0,PI,Piaui,Nordeste,Brasil,2005-10-01,October/2005
2005,10,Outros,14805,11761.0,AC,Acre,Norte,Brasil,2005-10-01,October/2005
2005,10,Outros,165994,158808.0,PE,Pernambuco,Nordeste,Brasil,2005-10-01,October/2005
2005,10,Outros,67181,68768.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-10-01,October/2005
2005,10,Outros,29135,24493.0,TO,Tocantins,Norte,Brasil,2005-10-01,October/2005
2005,11,Outros,528532,446841.0,MG,Minas Gerais,Sudeste,Brasil,2005-11-01,November/2005
2005,11,Outros,15356,12141.0,AC,Acre,Norte,Brasil,2005-11-01,November/2005
2005,11,Outros,135001,91506.0,ES,Espirito Santo,Sudeste,Brasil,2005-11-01,November/2005
2005,11,Outros,17873,61871.0,AL,Alagoas,Nordeste,Brasil,2005-11-01,November/2005
2005,11,Outros,32536,74364.0,PA,Para,Norte,Brasil,2005-11-01,November/2005
2005,11,Outros,85088,61254.0,PB,Paraiba,Nordeste,Brasil,2005-11-01,November/2005
2005,11,Outros,5834,9926.0,RR,Roraima,Norte,Brasil,2005-11-01,November/2005
2005,11,Outros,75420,440539.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-11-01,November/2005
2005,11,Outros,374906,273142.0,PR,Parana,Sul,Brasil,2005-11-01,November/2005
2005,11,Outros,235260,141385.0,CE,Ceara,Nordeste,Brasil,2005-11-01,November/2005
2005,11,Outros,330399,315245.0,RS,Rio Grande do Sul,Sul,Brasil,2005-11-01,November/2005
2005,11,Outros,235487,206519.0,SC,Santa Catarina,Sul,Brasil,2005-11-01,November/2005
2005,11,Outros,67345,70166.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-11-01,November/2005
2005,11,Outros,328387,1032984.0,SP,Sao Paulo,Sudeste,Brasil,2005-11-01,November/2005
2005,11,Outros,20099,41739.0,SE,Sergipe,Nordeste,Brasil,2005-11-01,November/2005
2005,11,Outros,2451,12681.0,AP,Amapa,Norte,Brasil,2005-11-01,November/2005
2005,11,Outros,13672,56947.0,AM,Amazonas,Norte,Brasil,2005-11-01,November/2005
2005,11,Outros,12877,85808.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-11-01,November/2005
2005,11,Outros,49972,77779.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-11-01,November/2005
2005,11,Outros,167294,163598.0,PE,Pernambuco,Nordeste,Brasil,2005-11-01,November/2005
2005,11,Outros,66648,29713.0,RO,Rondonia,Norte,Brasil,2005-11-01,November/2005
2005,11,Outros,74571,76424.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-11-01,November/2005
2005,11,Outros,29483,24169.0,TO,Tocantins,Norte,Brasil,2005-11-01,November/2005
2005,11,Outros,152946,171380.0,GO,Goias,Centro-Oeste,Brasil,2005-11-01,November/2005
2005,11,Outros,69551,60142.0,MA,Maranhao,Nordeste,Brasil,2005-11-01,November/2005
2005,11,Outros,37008,41068.0,PI,Piaui,Nordeste,Brasil,2005-11-01,November/2005
2005,11,Outros,255855,249701.0,BA,Bahia,Nordeste,Brasil,2005-11-01,November/2005
2005,12,Outros,15673,11787.0,AC,Acre,Norte,Brasil,2005-12-01,December/2005
2005,12,Outros,374763,277529.0,PR,Parana,Sul,Brasil,2005-12-01,December/2005
2005,12,Outros,331378,412420.0,RS,Rio Grande do Sul,Sul,Brasil,2005-12-01,December/2005
2005,12,Outros,135339,80058.0,ES,Espirito Santo,Sudeste,Brasil,2005-12-01,December/2005
2005,12,Outros,67070,30950.0,RO,Rondonia,Norte,Brasil,2005-12-01,December/2005
2005,12,Outros,30429,22783.0,TO,Tocantins,Norte,Brasil,2005-12-01,December/2005
2005,12,Outros,329160,994921.0,SP,Sao Paulo,Sudeste,Brasil,2005-12-01,December/2005
2005,12,Outros,17930,56937.0,AL,Alagoas,Nordeste,Brasil,2005-12-01,December/2005
2005,12,Outros,532514,372667.0,MG,Minas Gerais,Sudeste,Brasil,2005-12-01,December/2005
2005,12,Outros,50747,82408.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-12-01,December/2005
2005,12,Outros,12914,83897.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-12-01,December/2005
2005,12,Outros,236735,137986.0,CE,Ceara,Nordeste,Brasil,2005-12-01,December/2005
2005,12,Outros,2511,13995.0,AP,Amapa,Norte,Brasil,2005-12-01,December/2005
2005,12,Outros,85743,59083.0,PB,Paraiba,Nordeste,Brasil,2005-12-01,December/2005
2005,12,Outros,70466,59541.0,MA,Maranhao,Nordeste,Brasil,2005-12-01,December/2005
2005,12,Outros,5886,9164.0,RR,Roraima,Norte,Brasil,2005-12-01,December/2005
2005,12,Outros,33820,77830.0,PA,Para,Norte,Brasil,2005-12-01,December/2005
2005,12,Outros,168663,157329.0,PE,Pernambuco,Nordeste,Brasil,2005-12-01,December/2005
2005,12,Outros,153411,135131.0,GO,Goias,Centro-Oeste,Brasil,2005-12-01,December/2005
2005,12,Outros,262139,226835.0,BA,Bahia,Nordeste,Brasil,2005-12-01,December/2005
2005,12,Outros,37073,39381.0,PI,Piaui,Nordeste,Brasil,2005-12-01,December/2005
2005,12,Outros,75569,72661.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-12-01,December/2005
2005,12,Outros,13761,58271.0,AM,Amazonas,Norte,Brasil,2005-12-01,December/2005
2005,12,Outros,236257,210914.0,SC,Santa Catarina,Sul,Brasil,2005-12-01,December/2005
2005,12,Outros,67152,70390.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-12-01,December/2005
2005,12,Outros,20308,42795.0,SE,Sergipe,Nordeste,Brasil,2005-12-01,December/2005
2005,12,Outros,75567,417421.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-12-01,December/2005
2005,1,Comercial,33009,26687.0,SE,Sergipe,Nordeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,67365,69600.0,MT,Mato Grosso,Centro-Oeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,27067,15312.0,TO,Tocantins,Norte,Brasil,2005-01-01,January/2005
2005,1,Comercial,43436,35228.0,AL,Alagoas,Nordeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,410828,626707.0,RJ,Rio de Janeiro,Sudeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,55928,26257.0,PI,Piaui,Nordeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,69832,38356.0,PB,Paraiba,Nordeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,59397,44329.0,RN,Rio Grande do Norte,Nordeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,161047,141512.0,PE,Pernambuco,Nordeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,50230,55779.0,AM,Amazonas,Norte,Brasil,2005-01-01,January/2005
2005,1,Comercial,78449,97719.0,DF,Distrito Federal,Centro-Oeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,7547,6690.0,RR,Roraima,Norte,Brasil,2005-01-01,January/2005
2005,1,Comercial,12398,8023.0,AC,Acre,Norte,Brasil,2005-01-01,January/2005
2005,1,Comercial,566665,344359.0,MG,Minas Gerais,Sudeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,270571,186783.0,BA,Bahia,Nordeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,143961,95231.0,GO,Goias,Centro-Oeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,88397,43828.0,MA,Maranhao,Nordeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,91973,90579.0,ES,Espirito Santo,Sudeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,158182,183556.0,SC,Santa Catarina,Sul,Brasil,2005-01-01,January/2005
2005,1,Comercial,9546,9605.0,AP,Amapa,Norte,Brasil,2005-01-01,January/2005
2005,1,Comercial,1021816,1502671.0,SP,Sao Paulo,Sudeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,136006,99325.0,CE,Ceara,Nordeste,Brasil,2005-01-01,January/2005
2005,1,Comercial,112388,81672.0,PA,Para,Norte,Brasil,2005-01-01,January/2005
2005,1,Comercial,28065,27206.0,RO,Rondonia,Norte,Brasil,2005-01-01,January/2005
2005,1,Comercial,281161,306993.0,RS,Rio Grande do Sul,Sul,Brasil,2005-01-01,January/2005
2005,1,Comercial,273871,273355.0,PR,Parana,Sul,Brasil,2005-01-01,January/2005
2005,1,Comercial,57670,55170.0,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,2005-01-01,January/2005
2005,2,Comercial,7572,6617.0,RR,Roraima,Norte,Brasil,2005-02-01,February/2005
2005,2,Comercial,92129,85165.0,ES,Espirito Santo,Sudeste,Brasil,2005-02-01,February/2005
2005,2,Comercial,12389,7877.0,AC,Acre,Norte,Brasil,2005-02-01,February/2005
2005,2,Comercial,9546,9605.0,AP,Amapa,Norte,Brasil,2005-02-01,February/2005
